month,id,type,location_x,location_y,revenue,opex,profit
7,res_1,commercial,129.39358865,74.16550687,0.8572892885190695,0.32,0.5372892885190694
7,res_2,commercial,127.46925456,73.62058639,0.8616708298464162,0.32,0.5416708298464161
7,res_3,commercial,125.54492048,73.07566591,0.8616708298464162,0.32,0.5416708298464161
7,res_4,commercial,121.15133183,73.91015905,0.8572892885190695,0.32,0.5372892885190694
7,res_5,commercial,123.07566591,74.45507952,0.8616708298464162,0.32,0.5416708298464161
7,res_6,commercial,126.92433409,75.54492048,0.9494762398390618,0.32,0.6294762398390619
7,res_7,commercial,120.60641135,75.83449313,0.9417110508122697,0.32,0.6217110508122696
7,res_8,commercial,128.84866817,76.08984095,0.9411765858943033,0.32,0.6211765858943032
7,res_9,commercial,128.3037477,78.01417504,0.9426283375373963,0.32,0.6226283375373962
7,res_10,commercial,121.98582496,78.3037477,0.9438618117728,0.32,0.6238618117728001
7,res_11,commercial,122.53074544,76.37941361,0.9497555234234192,0.32,0.6297555234234191
7,res_12,commercial,117.84237333,113.2494107,0.859836362036036,0.32,0.539836362036036
7,res_13,commercial,119.28145397,113.69789855,0.8605686299297371,0.32,0.5405686299297372
7,res_14,commercial,118.62092235,115.7964068,0.8562051983239852,0.32,0.5362051983239853
7,res_15,commercial,120.25402723,116.30536209,0.8572892885190695,0.32,0.5372892885190694
7,res_16,commercial,120.91455885,114.20685383,0.8620392454390504,0.32,0.5420392454390504
7,res_17,commercial,123.01493156,114.86143261,0.8587417443144885,0.32,0.5387417443144884
7,res_18,commercial,123.67546318,112.76292436,0.859836362036036,0.32,0.539836362036036
7,com_1,commercial,125.0,75.0,0.9527680046435615,0.32,0.6327680046435615
7,com_2,commercial,124.45507952,76.92433409,0.9512311636961759,0.32,0.6312311636961758
7,com_3,commercial,123.91015905,78.84866817,0.9515966339831989,0.32,0.6315966339831989
7,com_4,commercial,125.83449313,79.39358865,0.9494385029714412,0.32,0.6294385029714411
7,com_5,commercial,126.37941361,77.46925456,0.9504373895735408,0.32,0.6304373895735409
7,com_6,commercial,121.57509047,112.10834558,0.9520704316533366,0.32,0.6320704316533365
7,com_7,commercial,118.50290495,111.15090244,0.9494762398390618,0.32,0.6294762398390619
7,com_8,commercial,119.94198558,111.59939029,0.8631475489090453,0.32,0.5431475489090454
7,res_19,residential,115.7628787,112.60133855,0.5023826127356394,0.2,0.30238261273563943
7,res_20,commercial,117.18184171,115.34791895,0.8544083293957067,0.32,0.5344083293957067
7,res_21,residential,122.35439995,116.95994086,0.5023826127356394,0.2,0.30238261273563943
7,res_22,residential,125.11530428,115.51601139,0.501125564813895,0.2,0.301125564813895
7,com_9,commercial,116.42341032,110.5028303,0.9351466288877868,0.32,0.6151466288877867
7,com_10,commercial,125.7758359,113.41750313,0.8540504416505871,0.32,0.5340504416505871
7,res_23,residential,131.31792273,74.71042734,0.5002932991328577,0.2,0.3002932991328577
7,res_24,residential,119.22699774,73.36523857,0.49946561683362395,0.2,0.29946561683362394
7,res_25,residential,118.68207727,75.28957266,0.546292945914328,0.2,0.34629294591432797
7,res_26,residential,130.77300226,76.63476143,0.5450213454492155,0.2,0.34502134544921553
7,res_27,residential,130.22808178,78.55909551,0.5463680510379352,0.2,0.34636805103793517
7,res_28,residential,120.06149088,77.75882722,0.5491592981889675,0.2,0.34915929818896746
7,res_29,residential,127.75882722,79.93850912,0.550961991987311,0.2,0.350961991987311
7,res_30,residential,115.10234708,114.69984681,0.49843742090009113,0.2,0.2984374209000911
7,com_11,commercial,125.28957266,81.31792273,0.951473245819691,0.32,0.631473245819691
7,com_12,commercial,123.36523857,80.77300226,0.9497193737767451,0.32,0.629719373776745
7,com_13,commercial,121.44090449,80.22808178,0.9373165252789434,0.32,0.6173165252789434
7,com_14,commercial,119.63076781,118.28545662,0.8501461147524334,0.32,0.5301461147524333
7,res_31,residential,118.13715679,77.21390674,0.541145270320357,0.2,0.34114527032035696
7,res_32,residential,129.68316131,80.4834296,0.5443202113614483,0.2,0.34432021136144825
7,res_33,residential,119.5165704,79.68316131,0.5462193799841704,0.2,0.34621937998417035
7,res_34,residential,116.81807651,116.9830755,0.4992594094512084,0.2,0.2992594094512084
7,res_35,residential,117.99930899,117.7749174,0.49843742090009113,0.2,0.2984374209000911
7,res_36,residential,121.73114052,118.9400354,0.49741629807741905,0.2,0.29741629807741904
7,res_37,residential,124.45477266,117.61451964,0.49843742090009113,0.2,0.2984374209000911
7,res_38,residential,127.21567699,116.17059016,0.49700981850895887,0.2,0.29700981850895886
7,res_39,residential,127.87620861,114.07208191,0.4968069992217788,0.2,0.2968069992217788
7,com_15,commercial,127.21390674,81.86284321,0.9426044478259917,0.32,0.6226044478259918
7,com_16,commercial,114.28891959,109.83761868,0.9182901838863888,0.32,0.5982901838863888
7,com_17,commercial,113.62838798,111.93612694,0.8459539305268713,0.32,0.5259539305268712
7,res_40,residential,133.24225682,75.25534782,0.49459437023629366,0.2,0.29459437023629365
7,res_41,residential,116.75774318,74.74465218,0.5361004845156043,0.2,0.3361004845156043
7,res_42,residential,132.69733634,77.1796819,0.5347733807290621,0.2,0.3347733807290621
7,res_43,residential,132.15241587,79.10401599,0.5372572909541208,0.2,0.33725729095412077
7,res_44,residential,117.59223631,79.13824083,0.5392055550755813,0.2,0.3392055550755813
7,res_45,residential,129.13824083,82.40776369,0.5439698748595497,0.2,0.3439698748595497
7,res_46,residential,112.96785636,114.03463519,0.49379807258693775,0.2,0.29379807258693774
7,res_47,residential,119.08426629,120.02169135,0.49379807258693775,0.2,0.29379807258693774
7,res_48,residential,123.83151323,119.59461417,0.492808864522796,0.2,0.292808864522796
7,res_49,residential,126.55514537,118.26909842,0.4930061602393425,0.2,0.2930061602393425
7,com_18,commercial,124.74465218,83.24225682,0.9510640860711743,0.32,0.6310640860711743
7,com_19,commercial,122.8203181,82.69733634,0.9503892711719819,0.32,0.6303892711719818
7,com_20,commercial,120.89598401,82.15241587,0.9390619260865407,0.32,0.6190619260865406
7,com_21,commercial,114.31126414,116.70986317,0.8374401297025755,0.32,0.5174401297025755
7,com_22,commercial,115.87419199,118.06901469,0.8418306260825987,0.32,0.5218306260825987
7,res_50,residential,133.7871773,73.33101373,0.49046244012317775,0.2,0.29046244012317773
7,res_51,residential,116.2128227,76.66898627,0.5300118552057778,0.2,0.33001185520577775
7,res_52,residential,131.60749539,81.02835008,0.5328148198103753,0.2,0.33281481981037525
7,res_53,residential,121.18463901,120.67627012,0.49124026634073886,0.2,0.29124026634073885
7,res_54,residential,112.47264452,116.1139004,0.4881545687047174,0.2,0.2881545687047174
7,res_55,residential,116.70624549,119.73042276,0.4914353949810094,0.2,0.2914353949810094
7,com_23,commercial,126.66898627,83.7871773,0.9410964770781224,0.32,0.6210964770781224
7,com_24,commercial,118.97164992,81.60749539,0.9191672331401527,0.32,0.5991672331401527
7,com_25,commercial,112.16935538,109.1770589,0.8970047065812565,0.32,0.5770047065812565
7,res_56,residential,135.16659091,75.80026829,0.48739373577513956,0.2,0.28739373577513955
7,res_57,residential,114.83340909,74.19973171,0.5234729262020683,0.2,0.3234729262020683
7,res_58,residential,134.62167043,77.72460238,0.5213834968805656,0.2,0.3213834968805656
7,res_59,residential,134.07674995,79.64893647,0.5240352516261035,0.2,0.3240352516261035
7,res_60,residential,115.66790223,78.59332036,0.5282524085297999,0.2,0.3282524085297999
7,res_61,residential,117.04731584,81.06257492,0.5306349896755822,0.2,0.3306349896755822
7,res_62,residential,131.06257492,82.95268416,0.5317420513333868,0.2,0.3317420513333868
7,res_63,residential,128.59332036,84.33209777,0.5425431957335883,0.2,0.3425431957335883
7,res_64,residential,135.71151138,73.87593421,0.48346757106156835,0.2,0.28346757106156834
7,res_65,residential,114.28848862,76.12406579,0.5174317071503952,0.2,0.3174317071503952
7,res_66,residential,115.12298175,80.51765444,0.5189956833096042,0.2,0.3189956833096042
7,res_67,residential,133.53182948,81.57327055,0.5190169918329789,0.2,0.3190169918329789
7,res_68,residential,130.51765444,84.87701825,0.5261176672969028,0.2,0.3261176672969028
7,com_26,commercial,124.19973171,85.16659091,0.9519917634767886,0.32,0.6319917634767886
