month,id,type,location_x,location_y,revenue,opex,profit
5,res_1,residential,129.39358865,74.16550687,0.35,0.2,0.14999999999999997
5,res_2,residential,127.46925456,73.62058639,0.35,0.2,0.14999999999999997
5,res_3,residential,125.54492048,73.07566591,0.35,0.2,0.14999999999999997
5,res_4,residential,121.15133183,73.91015905,0.35,0.2,0.14999999999999997
5,res_5,residential,123.07566591,74.45507952,0.35,0.2,0.14999999999999997
5,res_6,residential,126.92433409,75.54492048,0.5564379763256182,0.2,0.3564379763256182
5,res_7,residential,120.60641135,75.83449313,0.5481058907995082,0.2,0.3481058907995082
5,res_8,residential,128.84866817,76.08984095,0.5467912587708627,0.2,0.34679125877086264
5,res_9,residential,128.3037477,78.01417504,0.5512538698197489,0.2,0.3512538698197489
5,res_10,residential,121.98582496,78.3037477,0.5542916031459537,0.2,0.3542916031459537
5,res_11,residential,122.53074544,76.37941361,0.557126404569786,0.2,0.357126404569786
5,res_12,residential,117.84237333,113.2494107,0.35,0.2,0.14999999999999997
5,res_13,residential,119.28145397,113.69789855,0.35,0.2,0.14999999999999997
5,res_14,residential,118.62092235,115.7964068,0.35,0.2,0.14999999999999997
5,res_15,residential,120.25402723,116.30536209,0.35,0.2,0.14999999999999997
5,res_16,residential,120.91455885,114.20685383,0.35,0.2,0.14999999999999997
5,res_17,residential,123.01493156,114.86143261,0.35,0.2,0.14999999999999997
5,res_18,residential,123.67546318,112.76292436,0.35,0.2,0.14999999999999997
5,com_1,commercial,125.0,75.0,0.9519999999999998,0.32,0.6319999999999999
5,com_2,commercial,124.45507952,76.92433409,0.9511567574381377,0.32,0.6311567574381376
5,com_3,commercial,123.91015905,78.84866817,0.951557575087574,0.32,0.6315575750875739
5,com_4,commercial,125.83449313,79.39358865,0.9491912946164921,0.32,0.6291912946164921
5,com_5,commercial,126.37941361,77.46925456,0.9499729791452617,0.32,0.6299729791452617
5,com_6,commercial,121.57509047,112.10834558,0.9506283688053291,0.32,0.6306283688053291
5,com_7,commercial,118.50290495,111.15090244,0.945944559753551,0.32,0.6259445597535509
5,com_8,commercial,119.94198558,111.59939029,0.595,0.32,0.27499999999999997
5,res_19,residential,115.7628787,112.60133855,0.35,0.2,0.14999999999999997
5,res_20,residential,117.18184171,115.34791895,0.35,0.2,0.14999999999999997
5,res_21,residential,122.35439995,116.95994086,0.35,0.2,0.14999999999999997
5,res_22,residential,125.11530428,115.51601139,0.35,0.2,0.14999999999999997
5,com_9,commercial,116.42341032,110.5028303,0.9178853809867625,0.32,0.5978853809867626
5,com_10,commercial,125.7758359,113.41750313,0.595,0.32,0.27499999999999997
5,res_23,residential,131.31792273,74.71042734,0.35,0.2,0.14999999999999997
5,res_24,residential,119.22699774,73.36523857,0.35,0.2,0.14999999999999997
5,res_25,residential,118.68207727,75.28957266,0.5328263155450851,0.2,0.33282631554508507
5,res_26,residential,130.77300226,76.63476143,0.5309770939006643,0.2,0.33097709390066427
5,res_27,residential,130.22808178,78.55909551,0.5374498000700434,0.2,0.3374498000700434
5,res_28,residential,120.06149088,77.75882722,0.5430509148928679,0.2,0.34305091489286793
5,res_29,residential,127.75882722,79.93850912,0.5501072843141772,0.2,0.3501072843141772
5,res_30,residential,115.10234708,114.69984681,0.35,0.2,0.14999999999999997
5,com_11,commercial,125.28957266,81.31792273,0.9514222486661058,0.32,0.6314222486661059
5,com_12,commercial,123.36523857,80.77300226,0.9494991760331429,0.32,0.629499176033143
5,com_13,commercial,121.44090449,80.22808178,0.9359264039963144,0.32,0.6159264039963144
5,com_14,commercial,119.63076781,118.28545662,0.595,0.32,0.27499999999999997
5,res_31,residential,118.13715679,77.21390674,0.5259100617186467,0.2,0.3259100617186467
5,res_32,residential,129.68316131,80.4834296,0.5365958709735434,0.2,0.33659587097354343
5,res_33,residential,119.5165704,79.68316131,0.5445242137839049,0.2,0.3445242137839049
5,res_34,residential,116.81807651,116.9830755,0.35,0.2,0.14999999999999997
5,res_35,residential,117.99930899,117.7749174,0.35,0.2,0.14999999999999997
5,res_36,residential,121.73114052,118.9400354,0.35,0.2,0.14999999999999997
5,res_37,residential,124.45477266,117.61451964,0.35,0.2,0.14999999999999997
5,res_38,residential,127.21567699,116.17059016,0.35,0.2,0.14999999999999997
5,res_39,residential,127.87620861,114.07208191,0.35,0.2,0.14999999999999997
5,com_15,commercial,127.21390674,81.86284321,0.9417073749039392,0.32,0.6217073749039392
5,com_16,commercial,114.28891959,109.83761868,0.887159886088159,0.32,0.567159886088159
5,com_17,commercial,113.62838798,111.93612694,0.595,0.32,0.27499999999999997
5,res_40,residential,133.24225682,75.25534782,0.35,0.2,0.14999999999999997
5,res_41,residential,116.75774318,74.74465218,0.5141490826496624,0.2,0.3141490826496624
5,res_42,residential,132.69733634,77.1796819,0.5119490749473694,0.2,0.3119490749473694
5,res_43,residential,132.15241587,79.10401599,0.5197766075028388,0.2,0.3197766075028388
5,res_44,residential,117.59223631,79.13824083,0.5278753919547958,0.2,0.3278753919547958
5,res_45,residential,129.13824083,82.40776369,0.5424834524947436,0.2,0.3424834524947436
5,res_46,residential,112.96785636,114.03463519,0.35,0.2,0.14999999999999997
