month,id,type,location_x,location_y,revenue,opex,profit
37,res_1,commercial,129.39358865,74.16550687,1.0989427408943337,0.32,0.7789427408943337
37,res_2,commercial,127.46925456,73.62058639,1.1032109338157736,0.32,0.7832109338157736
37,res_3,commercial,125.54492048,73.07566591,1.1032109338157736,0.32,0.7832109338157736
37,res_4,commercial,121.15133183,73.91015905,1.0989427408943337,0.32,0.7789427408943337
37,res_5,commercial,123.07566591,74.45507952,1.1032109338157736,0.32,0.7832109338157736
37,res_6,commercial,126.92433409,75.54492048,1.1032109338157736,0.32,0.7832109338157736
37,res_7,commercial,120.60641135,75.83449313,1.0989427408943337,0.32,0.7789427408943337
37,res_8,commercial,128.84866817,76.08984095,1.0989427408943337,0.32,0.7789427408943337
37,res_9,commercial,128.3037477,78.01417504,1.098588680493329,0.32,0.7785886804933289
37,res_10,commercial,121.98582496,78.3037477,1.098588680493329,0.32,0.7785886804933289
37,res_11,commercial,122.53074544,76.37941361,1.1032109338157736,0.32,0.7832109338157736
37,res_12,commercial,117.84237333,113.2494107,1.101428144061267,0.32,0.7814281440612669
37,res_13,commercial,119.28145397,113.69789855,1.1021405082025568,0.32,0.7821405082025568
37,res_14,commercial,118.62092235,115.7964068,1.0978813058361765,0.32,0.7778813058361764
37,res_15,commercial,120.25402723,116.30536209,1.0989427408943337,0.32,0.7789427408943337
37,res_16,commercial,120.91455885,114.20685383,1.1035682442322186,0.32,0.7835682442322185
37,res_17,commercial,123.01493156,114.86143261,1.100361473731031,0.32,0.7803614737310309
37,res_18,commercial,123.67546318,112.76292436,1.101428144061267,0.32,0.7814281440612669
37,com_1,commercial,125.0,75.0,1.1049999999999998,0.32,0.7849999999999997
37,com_2,commercial,124.45507952,76.92433409,1.1032109338157736,0.32,0.7832109338157736
37,com_3,commercial,123.91015905,78.84866817,1.0989427408943337,0.32,0.7789427408943337
37,com_4,commercial,125.83449313,79.39358865,1.0989427408943337,0.32,0.7789427408943337
37,com_5,commercial,126.37941361,77.46925456,1.1032109338157736,0.32,0.7832109338157736
37,com_6,commercial,121.57509047,112.10834558,1.1046416835891841,0.32,0.7846416835891841
37,com_7,commercial,118.50290495,111.15090244,1.1032109338157736,0.32,0.7832109338157736
37,com_8,commercial,119.94198558,111.59939029,1.1046416835891841,0.32,0.7846416835891841
37,res_19,commercial,115.7628787,112.60133855,1.09576513845289,0.32,0.7757651384528899
37,res_20,commercial,117.18184171,115.34791895,1.0961172135558646,0.32,0.7761172135558645
37,res_21,commercial,122.35439995,116.95994086,1.09576513845289,0.32,0.7757651384528899
37,res_22,commercial,125.11530428,115.51601139,1.093657876697442,0.32,0.773657876697442
37,com_9,commercial,116.42341032,110.5028303,1.09576513845289,0.32,0.7757651384528899
37,com_10,commercial,125.7758359,113.41750313,1.09576513845289,0.32,0.7757651384528899
37,res_23,commercial,131.31792273,74.71042734,1.0922579645825907,0.32,0.7722579645825907
37,res_24,commercial,119.22699774,73.36523857,1.0908619827966775,0.32,0.7708619827966774
37,res_25,commercial,132.18664071,93.66419554,0.9773185123955948,0.32,0.6573185123955947
37,res_26,commercial,112.25776645,130.41942384,0.9786643701574832,0.32,0.6586643701574832
37,res_27,commercial,117.85177209,132.14193789,0.9775873056997417,0.32,0.6575873056997417
37,res_28,commercial,109.63955215,85.20081575,1.0008539587797287,0.32,0.6808539587797287
37,res_29,commercial,132.73156119,91.73986146,0.9929452862300587,0.32,0.6729452862300587
37,res_30,commercial,117.66144756,129.95018595,0.9985784337438345,0.32,0.6785784337438345
37,com_11,commercial,125.28957266,81.31792273,1.0922579645825907,0.32,0.7722579645825907
37,com_12,commercial,123.36523857,80.77300226,1.0908619827966775,0.32,0.7708619827966774
37,com_13,commercial,121.44090449,80.22808178,1.0905136001702045,0.32,0.7705136001702044
37,com_14,commercial,119.63076781,118.28545662,1.091908601099375,0.32,0.771908601099375
37,res_31,commercial,102.89309709,113.06918051,1.0008539587797287,0.32,0.6808539587797287
37,res_32,commercial,103.79289432,117.53798633,1.0008539587797287,0.32,0.6808539587797287
37,res_33,commercial,107.92690207,124.31416136,1.0042913273276064,0.32,0.6842913273276063
37,res_34,commercial,105.04448693,120.20821815,1.0022826731593102,0.32,0.6822826731593101
37,res_35,commercial,119.18747503,129.81767074,0.9999991371147618,0.32,0.6799991371147618
37,res_36,commercial,109.53759501,125.6171911,1.003142314961442,0.32,0.683142314961442
37,res_37,commercial,121.14736047,129.64748073,1.0011393001191837,0.32,0.6811393001191837
37,res_38,commercial,130.26230662,93.11927507,0.9940655897083995,0.32,0.6740655897083996
37,res_39,commercial,103.14842681,119.58545891,0.9832758273861918,0.32,0.6632758273861918
37,com_15,commercial,127.21390674,81.86284321,1.0863520526641517,0.32,0.7663520526641516
37,com_16,commercial,114.28891959,109.83761868,1.0863520526641517,0.32,0.7663520526641516
37,com_17,commercial,113.62838798,111.93612694,1.0877353369338252,0.32,0.7677353369338251
37,res_40,commercial,104.58688282,122.33369889,0.9921071231835619,0.32,0.6721071231835618
37,res_41,commercial,102.07651542,108.33599894,0.9862892076666742,0.32,0.6662892076666742
37,res_42,commercial,109.04200435,126.89093314,0.9884954367615321,0.32,0.6684954367615321
37,res_43,commercial,102.34659558,114.80541523,0.9882189792260474,0.32,0.6682189792260473
37,res_44,commercial,123.85809787,133.82864741,0.9556545618054504,0.32,0.6356545618054503
37,res_45,commercial,109.54158582,130.65528803,0.9584535611728352,0.32,0.6384535611728352
37,res_46,commercial,116.2387981,134.49028234,0.9516217267854448,0.32,0.6316217267854447
37,res_47,commercial,111.56388624,85.74573622,1.0109612073323335,0.32,0.6909612073323335
37,res_48,commercial,130.8072271,91.19494098,1.0103769278672368,0.32,0.6903769278672367
37,res_49,commercial,114.86763394,88.75991126,1.0092108300764275,0.32,0.6892108300764275
