month,id,type,location_x,location_y,revenue,opex,profit
22,res_1,commercial,129.39358865,74.16550687,1.0973040488030348,0.32,0.7773040488030347
22,res_2,commercial,127.46925456,73.62058639,1.1027243128548196,0.32,0.7827243128548196
22,res_3,commercial,125.54492048,73.07566591,1.1027243128548196,0.32,0.7827243128548196
22,res_4,commercial,121.15133183,73.91015905,1.0973040488030348,0.32,0.7773040488030347
22,res_5,commercial,123.07566591,74.45507952,1.1027243128548196,0.32,0.7827243128548196
22,res_6,commercial,126.92433409,75.54492048,1.102724312936595,0.32,0.7827243129365948
22,res_7,commercial,120.60641135,75.83449313,1.097304048881659,0.32,0.7773040488816589
22,res_8,commercial,128.84866817,76.08984095,1.097304048881161,0.32,0.7773040488811609
22,res_9,commercial,128.3037477,78.01417504,1.0968549813011286,0.32,0.7768549813011285
22,res_10,commercial,121.98582496,78.3037477,1.0968549813022772,0.32,0.7768549813022771
22,res_11,commercial,122.53074544,76.37941361,1.102724312936855,0.32,0.7827243129368548
22,res_12,commercial,117.84237333,113.2494107,1.1004587958697392,0.32,0.7804587958697391
22,res_13,commercial,119.28145397,113.69789855,1.1013637867842674,0.32,0.7813637867842673
22,res_14,commercial,118.62092235,115.7964068,1.0959580503869597,0.32,0.7759580503869596
22,res_15,commercial,120.25402723,116.30536209,1.0973040488030348,0.32,0.7773040488030347
22,res_16,commercial,120.91455885,114.20685383,1.1031786335831948,0.32,0.7831786335831947
22,res_17,commercial,123.01493156,114.86143261,1.0991043419520339,0.32,0.7791043419520338
22,res_18,commercial,123.67546318,112.76292436,1.1004587958697392,0.32,0.7804587958697391
22,com_1,commercial,125.0,75.0,1.1049999864714917,0.32,0.7849999864714916
22,com_2,commercial,124.45507952,76.92433409,1.1027243129382294,0.32,0.7827243129382293
22,com_3,commercial,123.91015905,78.84866817,1.097304048897649,0.32,0.777304048897649
22,com_4,commercial,125.83449313,79.39358865,1.0973040488899495,0.32,0.7773040488899494
