month,id,type,location_x,location_y,revenue,opex,profit
4,res_1,residential,129.39358865,74.16550687,0.35,0.2,0.14999999999999997
4,res_2,residential,127.46925456,73.62058639,0.35,0.2,0.14999999999999997
4,res_3,residential,125.54492048,73.07566591,0.35,0.2,0.14999999999999997
4,res_4,residential,121.15133183,73.91015905,0.35,0.2,0.14999999999999997
4,res_5,residential,123.07566591,74.45507952,0.35,0.2,0.14999999999999997
4,res_6,residential,126.92433409,75.54492048,0.5562595409747211,0.2,0.35625954097472107
4,res_7,residential,120.60641135,75.83449313,0.5475229366794048,0.2,0.34752293667940476
4,res_8,residential,128.84866817,76.08984095,0.5461461606062383,0.2,0.3461461606062383
4,res_9,residential,128.3037477,78.01417504,0.5508216009363724,0.2,0.35082160093637244
4,res_10,residential,121.98582496,78.3037477,0.5540072234124903,0.2,0.3540072234124903
4,res_11,residential,122.53074544,76.37941361,0.5569822019115385,0.2,0.35698220191153845
4,res_12,residential,117.84237333,113.2494107,0.35,0.2,0.14999999999999997
4,res_13,residential,119.28145397,113.69789855,0.35,0.2,0.14999999999999997
4,res_14,residential,118.62092235,115.7964068,0.35,0.2,0.14999999999999997
4,res_15,residential,120.25402723,116.30536209,0.35,0.2,0.14999999999999997
4,res_16,residential,120.91455885,114.20685383,0.35,0.2,0.14999999999999997
4,res_17,residential,123.01493156,114.86143261,0.35,0.2,0.14999999999999997
4,res_18,residential,123.67546318,112.76292436,0.35,0.2,0.14999999999999997
4,com_1,commercial,125.0,75.0,0.9519999999999998,0.32,0.6319999999999999
4,com_2,commercial,124.45507952,76.92433409,0.9511141863507223,0.32,0.6311141863507224
4,com_3,commercial,123.91015905,78.84866817,0.9515352260305254,0.32,0.6315352260305254
4,com_4,commercial,125.83449313,79.39358865,0.9490499102740423,0.32,0.6290499102740423
4,com_5,commercial,126.37941361,77.46925456,0.9498708244681479,0.32,0.6298708244681479
4,com_6,commercial,121.57509047,112.10834558,0.9505591761920502,0.32,0.6305591761920502
4,com_7,commercial,118.50290495,111.15090244,0.9456412196570259,0.32,0.6256412196570258
4,com_8,commercial,119.94198558,111.59939029,0.595,0.32,0.27499999999999997
4,res_19,residential,115.7628787,112.60133855,0.35,0.2,0.14999999999999997
4,res_20,residential,117.18184171,115.34791895,0.35,0.2,0.14999999999999997
4,res_21,residential,122.35439995,116.95994086,0.35,0.2,0.14999999999999997
4,res_22,residential,125.11530428,115.51601139,0.35,0.2,0.14999999999999997
4,com_9,commercial,116.42341032,110.5028303,0.9162505114086592,0.32,0.5962505114086591
4,com_10,commercial,125.7758359,113.41750313,0.595,0.32,0.27499999999999997
4,res_23,residential,131.31792273,74.71042734,0.35,0.2,0.14999999999999997
4,res_24,residential,119.22699774,73.36523857,0.35,0.2,0.14999999999999997
4,res_25,residential,118.68207727,75.28957266,0.5315504563755626,0.2,0.33155045637556263
4,res_26,residential,130.77300226,76.63476143,0.5296218525896914,0.2,0.3296218525896914
4,res_27,residential,130.22808178,78.55909551,0.5363767206619302,0.2,0.3363767206619302
4,res_28,residential,120.06149088,77.75882722,0.5422315662292692,0.2,0.34223156622926915
4,res_29,residential,127.75882722,79.93850912,0.5496198264953661,0.2,0.3496198264953661
4,res_30,residential,115.10234708,114.69984681,0.35,0.2,0.14999999999999997
4,com_11,commercial,125.28957266,81.31792273,0.9513930694434515,0.32,0.6313930694434515
4,com_12,commercial,123.36523857,80.77300226,0.9493732320935092,0.32,0.6293732320935093
4,com_13,commercial,121.44090449,80.22808178,0.9351334680353759,0.32,0.6151334680353759
4,com_14,commercial,119.63076781,118.28545662,0.595,0.32,0.27499999999999997
4,res_31,residential,118.13715679,77.21390674,0.524342450639778,0.2,0.324342450639778
4,res_32,residential,129.68316131,80.4834296,0.5354848806738,0.2,0.33548488067379995
4,res_33,residential,119.5165704,79.68316131,0.5437730465817476,0.2,0.3437730465817476
4,res_34,residential,116.81807651,116.9830755,0.35,0.2,0.14999999999999997
4,res_35,residential,117.99930899,117.7749174,0.35,0.2,0.14999999999999997
4,res_36,residential,121.73114052,118.9400354,0.35,0.2,0.14999999999999997
4,res_37,residential,124.45477266,117.61451964,0.35,0.2,0.14999999999999997
4,res_38,residential,127.21567699,116.17059016,0.35,0.2,0.14999999999999997
4,res_39,residential,127.87620861,114.07208191,0.35,0.2,0.14999999999999997
4,com_15,commercial,127.21390674,81.86284321,0.9411950788775466,0.32,0.6211950788775467
4,com_16,commercial,114.28891959,109.83761868,0.8842156895612392,0.32,0.5642156895612391
4,com_17,commercial,113.62838798,111.93612694,0.595,0.32,0.27499999999999997
4,res_40,residential,133.24225682,75.25534782,0.35,0.2,0.14999999999999997
4,res_41,residential,116.75774318,74.74465218,0.5121185911750076,0.2,0.31211859117500756
4,res_42,residential,132.69733634,77.1796819,0.5098368266952586,0.2,0.30983682669525864
4,res_43,residential,132.15241587,79.10401599,0.5179622523311782,0.2,0.3179622523311782
4,res_44,residential,117.59223631,79.13824083,0.5263892492734477,0.2,0.32638924927344765
4,res_45,residential,129.13824083,82.40776369,0.5416380015338993,0.2,0.3416380015338993
4,res_46,residential,112.96785636,114.03463519,0.35,0.2,0.14999999999999997
4,res_47,residential,119.08426629,120.02169135,0.35,0.2,0.14999999999999997
4,res_48,residential,123.83151323,119.59461417,0.35,0.2,0.14999999999999997
4,res_49,residential,126.55514537,118.26909842,0.35,0.2,0.14999999999999997
4,com_18,commercial,124.74465218,83.24225682,0.9509217267190515,0.32,0.6309217267190514
4,com_19,commercial,122.8203181,82.69733634,0.9501445361363948,0.32,0.6301445361363949
4,com_20,commercial,120.89598401,82.15241587,0.9371326717322116,0.32,0.6171326717322116
4,com_21,commercial,114.31126414,116.70986317,0.595,0.32,0.27499999999999997
4,com_22,commercial,115.87419199,118.06901469,0.595,0.32,0.27499999999999997
