x,y
123.80981433743366,122.33502282675218
112.67861448201688,121.76407794547066
117.01364360859486,119.72417827446792
117.53347152182947,126.24083553411621
114.06971146640967,121.34079823779983
121.74865733829061,121.60747889578256
114.31231451462948,127.84491421465192
122.98244142779582,128.7913137791009
119.43697435220909,123.37403748065375
119.79964793781923,126.656710939069
123.26465932994378,124.7112797242413
118.51361053223187,127.5004560534424
124.45267107734641,123.8325420871796
121.2452908339654,127.35005111695632
128.14223537691396,124.27498246754497
125.69107575307656,130.13236735726065
116.53972055624338,123.48698914450395
117.5645787654835,124.71340899937074
124.00270706587551,130.2588305900696
125.68451777583334,127.74672743531224
124.33795309393778,126.15972630342091
121.97233432494963,129.71510283844552
121.95205761715299,125.73791420970436
115.35608993541753,120.4318750207452
117.79491329388648,129.28240221486323
118.3608011208206,121.10633676709264
120.67570948200823,128.53568347384325
127.25417231395744,129.64046259445047
125.80402401955574,131.6375001431756
125.4954727000415,123.14805054011518
120.56200517444852,125.03766018748298
121.8282960212147,124.33439051496802
119.91865112073002,121.76937291562503
115.2400803906078,122.72438551330772
120.72765055578562,130.1077881090924
116.66729141594556,121.3486429977969
114.35623919378934,118.80244490384025
128.00718661433535,125.98103162011385
115.48158318597791,124.93619199532928
126.76197492558569,124.09106308245742
123.01687947386121,127.1023807220377
113.88152809873114,123.76871164620445
122.59897994362967,122.8282878200267
112.92895593343547,127.7175690582107
125.73405434015736,125.30355029523376
115.74382158600723,126.60976830942342
116.98869088011276,128.12074926085216
126.92042706259866,126.97136457645719
119.20881824003126,128.78623543441475
124.31551031473761,128.23990662387936
118.07867813489288,122.71244953953754
113.98218188894727,125.95595604349276
120.94580399281739,122.87431044071033
118.86519688207953,125.0592867733059
115.82175871201524,128.3296968404946
