x,y
142.0164866019197,138.9094708974246
137.78119456526971,136.79321956651648
139.0215783374123,142.39156662013008
132.71114884054597,142.58460582264217
132.44548559850026,136.040107682707
133.0965214394356,140.56759824819835
136.80849564991252,142.39449972432726
136.11473983943202,140.20577628936053
135.60927230892318,136.85860361091173
139.85824933511725,137.4496632356011
140.5038138949676,141.29285910559153
136.17871581743,138.08969082601624
131.76618706275534,138.54405452765036
141.86341408397828,136.4096091329018
140.2431776601388,135.60425511731572
140.32604227462136,139.2628623568311
142.6305162761646,134.92391904237965
134.86839646106833,142.05728766964307
146.05666850795762,142.09804723305277
131.3152614435309,140.04232008934244
134.18346379725813,138.94736167951365
138.91221810447453,135.41264648719306
137.37030848509815,134.98165978388437
144.66020655120113,139.1499123063478
131.10059283603474,141.88387422478752
140.57734815066001,142.95048669078895
135.94727686612435,134.9407300037481
145.59064027225918,134.96020430493553
133.4652614310893,137.47500566636865
131.32651257921987,137.2452399103315
146.90310787886247,139.25665612827498
139.28626465339147,140.36996648506198
137.25493631952514,140.5658693751875
146.50568218238936,136.7139927383584
138.34409874315548,138.45123250147063
142.96791640235807,137.2655304930607
142.4701570869477,142.55316837693877
145.93000977464553,138.3103574919749
134.29922486291971,134.77894065662977
146.21271646576372,140.5290957039278
142.9056306339642,140.46293739110337
144.33575511329084,135.96768636328017
144.2389623742715,141.6846060049013
144.5375301167981,143.2395939556898
132.4381590430744,134.4990836296364
