x,y
144.6903143648053,128.7519391882842
137.5069397075744,132.49181972289568
134.4908879037345,128.6371398474396
133.57194604127918,131.51575105583862
136.51792171327608,129.59466700651328
142.27861587439122,127.2528005471793
133.09212179327216,129.25840346136619
134.89637156707374,129.62651286952155
135.57663904252104,128.14138949879077
140.12276186761684,132.54462343362752
141.60284796557707,132.860215944492
139.3635139971173,129.68728338038508
140.14592976226646,128.86511518624252
137.69250343272074,130.72552871644368
136.06831073871925,132.05027841066703
141.64132544968584,128.50620216498652
137.66633627126802,125.31316299705853
144.28759107083363,129.69018820013542
140.76881889312935,127.35654956359544
138.20339478517315,127.05234470159684
142.90788698059993,132.622066432784
138.81922449889694,124.53901424371638
134.7355082159834,130.9154250713633
133.7287405339602,126.12524448140498
140.97963092292966,124.71807082912386
143.48968442206143,130.80246570675212
132.66629451537358,126.22647039043947
135.11008141007954,126.59920061006017
131.97916166697553,129.33670883811098
137.84785777523498,129.26177128991446
143.65588644964646,125.79964706428729
140.70519020916763,126.0072223170177
142.23922031669534,130.16753138992905
131.81824775343793,127.33070392870502
139.6636101839849,130.7325888804839
141.060900118945,131.3158277698912
142.32099367897897,124.52283668913756
132.82979318587735,132.08735523163682
144.8869990405144,126.7449111337301
141.1962181332668,129.63785639980904
143.13364405546366,128.58647024053633
134.6468566791726,132.45722363040173
136.6564985658505,127.2960670071072
135.59788645171804,133.204808989467
137.5396437019326,128.65665555761802
138.91480414789157,131.74506939479488
135.15957708736423,124.36003799289198
131.94110397049306,130.72454306242565
144.24006053822325,131.85140333037023
136.52142629739913,126.16271676209024
139.01249522911155,125.68223397530375
139.43997945372598,126.91493570267305
133.66461500282662,125.0443808863571
135.6774386823487,125.18584218021154
142.61764798818956,131.10992786617317
136.71950180293956,133.21467665968484
144.84875447790807,130.49520688156463
138.83626365902222,133.17986858768765
144.29791495920412,127.7469975135105
138.81463393145074,128.54824217616223
139.95343006762127,125.02835903951555
142.29129117689124,125.59834903319566
143.4960130902362,126.95463038149991
132.35805258591202,128.1733609161007
143.72019341730893,124.56232970967355
133.32979409097723,130.20796409740495
133.4632143935086,127.182315256957
136.5800426952725,130.34191527243428
