x,y
117.37352585545064,132.5734015657449
120.4376689800315,138.19562066293625
118.83254645812222,135.42897795156964
114.36142981547258,135.95276935515733
113.62923477331356,130.42774704780004
123.15227928757581,139.442911849482
123.41762374348473,137.61748065406613
119.3759436989275,132.73368417758576
119.28220323702243,139.25421744629546
114.83552613307901,131.62881560961839
125.73583775634695,133.2414318710867
125.73142027773929,138.1767305765303
124.6291216366257,138.83170341827434
118.84792655717514,131.15157646828152
121.87203270959517,137.90848277859155
117.56952150055794,130.8026699284808
126.94210437763178,141.95745008363184
127.16582275132764,138.2883165313297
129.23808641929097,141.52867289727527
120.00971594487795,134.17574127683784
121.33543319996487,139.83221975432696
124.92552406860099,140.36536965981455
122.94926237020356,140.77680915816066
123.73375973710579,136.125053857751
116.16193060333661,131.725691237281
117.76948685207154,138.60189463150826
119.87652748664232,140.4463906704866
118.00222969305864,133.9592051504947
117.57647534600135,136.65798787140668
126.94280244856826,133.82991578461198
121.52493539952107,134.35578323284423
121.17263161500789,132.83912975854267
127.2174265498386,135.28389747358324
120.34794808709414,135.9842010290385
115.7271975269164,136.76582535820674
121.90492182440694,136.2159038928867
124.56161838356883,134.4204980591288
119.18337442831526,137.23445184198204
114.61939743815793,133.38982325391802
116.80911204068799,135.28398886665957
116.68256433751068,137.91456570296748
125.4520074151772,136.01122502389637
115.73995124628962,134.30160705542164
123.18223015877567,132.6206652970686
123.01823188271209,134.45306090969942
127.8603132826321,139.5513123330067
127.12143324659097,136.73616985657563
