x,y
128.79317411178633,118.84330556077019
120.35025281036322,119.05048718081913
119.56941575265311,111.43790251540075
115.28746949341257,114.79788156247999
122.37637182296339,112.27065473572954
127.13041743145199,113.3646901878274
123.2581689658315,113.69046758611371
120.93246095075756,116.43050378574375
128.45405600934566,113.89590415844985
125.15709056087732,114.93281668737147
116.4385153193892,109.77192190151624
126.69883006580513,115.3450631949505
118.14925238962236,113.76475924313917
118.39954416402031,110.09930592791044
117.58621842374326,117.09137986277592
121.71716393061865,118.1706325956409
117.40035040966102,115.30062472792898
123.2146753091137,119.45256933535178
127.40178251138457,119.29480243533007
121.64441183262288,114.44267423728998
127.8396732614971,121.22776278569157
121.80612454910856,110.86196274696009
125.68624161051112,116.94708938909795
119.59027305794511,117.30664862365872
123.69766240154746,115.49742720350692
127.52303134376125,117.12891630074556
117.69790979010259,112.15036486567139
123.25945499993354,117.28679354140083
121.78078257067659,120.01202978793597
124.52985202015039,112.56761447087364
130.50776546473506,116.28104745079239
122.39210888129043,115.98250038112477
125.77467911692871,113.10024785281047
123.51723641377117,120.81559242243561
119.76725498680932,113.96400235664136
118.929027372996,118.90633048325004
126.12696298509194,120.37178357816457
119.39161794399777,115.62420321585704
115.81852968490527,113.17644011450402
115.63436051875978,116.57428275985463
115.79032461552006,111.3755880761115
129.5057435184137,117.51653834998804
130.01665612660798,114.3002400163516
124.37925621845908,118.33810173133612
120.83762660845386,112.78738377390698
128.74127528085802,115.6850478291011
125.63428937731855,118.8640574671102
