x,y
128.2105915849466,115.62593750534326
123.0134563291406,120.31840103982839
122.00619949873976,113.04705152012518
129.18771175782263,118.33840765411952
123.3636621159803,116.62686966630278
116.89906732745432,111.14661433630073
119.0156137647282,110.00377349252267
116.8762978228219,113.75624472858411
120.5293615886109,118.88521060711342
123.36895270160701,111.9339498788978
120.91727682190559,113.28926380327911
130.1201272372181,116.69487175388979
116.71156429988052,116.69658858675942
129.56384101655928,114.24717925058229
126.2395985538932,114.91870729178584
117.6515956022427,115.05720075809967
114.95814017306449,115.78731307865759
119.79132578211886,114.95826240177338
125.72286647958919,112.96144652475374
118.2031135674551,118.44138146392498
127.3013040673757,113.74730453807933
120.7485028511848,114.6810401519576
124.30957448800017,118.79583495975976
124.40945455313754,113.89802121844578
125.93921459456575,119.88536320883433
119.67374931110608,116.74932511488129
124.69436260597057,116.12233964620656
120.47451520665378,110.75851158575054
127.75074699115933,117.54497690779394
115.6991860500428,112.6564901650091
126.26472852962449,117.50056388454954
122.4783721004738,118.60949774065257
121.98601946860516,110.98872041329156
118.54176337170676,112.5125780615351
120.97546606063182,116.66491015874809
122.57089141038092,115.15833221361714
127.95343175645266,120.23670283823618
