x,y
131.7821874931362,120.3917486360088
131.80487092349213,115.13505374054334
142.67323273465672,119.50690581746983
135.89868655499646,122.19854967671543
145.2532127022389,114.83996578233388
136.59926887508115,115.514276178559
130.77540526739693,122.3721483405867
137.5363503938198,120.7215393261001
134.869396291896,115.42152753521873
138.79871026895037,119.82103377030052
145.34504549785967,121.25682798270293
140.8249763842317,116.05283234813774
146.21014351003856,115.27494080320105
143.91346469805157,118.75700096871853
140.5194438036754,118.22554108909328
144.0420691519995,117.3483982808896
141.79506520039521,121.40261651144648
141.55601271282933,118.93343804401177
133.28003981652523,115.3436763049418
143.92651246922753,115.61028231846234
141.79438477399603,116.92396602864899
132.52000479538435,116.39242071873906
136.1895292229569,114.67565519407563
140.38969733606007,115.06708964793738
143.49811098045188,121.91289545923514
137.651472175145,115.42662875980403
133.59130457729864,116.79105447043675
137.30069793788897,119.67073407679892
131.7321745478818,119.10248484554099
144.30512810837496,121.39622895930829
135.5922213717879,119.59071570081356
136.52317260476784,121.40916464818852
130.8053820531411,121.22279178133913
140.89568903998892,121.73621181730267
134.592466335222,120.07286122964054
144.7737929678799,119.71932056598607
138.2994091896067,117.87307386472031
132.71576323899373,113.81996145236113
139.67613021217917,117.36988531788626
134.37753220243638,114.631323029283
145.9940576968322,117.24556818430133
138.18840733958092,114.49618824155985
137.61954678547966,116.64753074145452
137.75475248448188,122.15616332473142
141.96080929315167,119.94937550670804
134.20369655609903,122.91924898155048
135.68627254691123,118.25829989730002
144.9939754735736,116.48404717123648
139.48509406128466,122.70515890470769
144.36893988867982,117.89773427668196
137.62372240719367,118.27486216039368
142.95125053382046,116.31382192860255
135.75096763424912,116.5765592302755
138.9423121597403,121.47730648754307
134.46988375436592,121.32810375506742
140.81473784255292,120.42845534757699
145.6796502137884,118.44053481280382
139.49237775020308,119.08833309979163
136.9789908896086,122.96641037669835
145.86513044209292,120.1967944450634
133.34819988228543,122.18937113472902
139.37938036904671,115.44179543083283
146.4646075712906,119.21422633360191
142.34113265114627,122.01617971525174
136.53512172660515,117.42735125139241
136.5056020209847,120.36035227663179
133.244731186817,120.19105837868624
139.66545231362437,121.34098915681312
134.62532569097226,117.16937332048677
144.73915925073345,122.88827591974787
141.00856946393753,122.83481256225171
139.62140258393555,119.80275533706713
134.02689728293544,118.63620121883011
141.7401664595693,115.40557182534599
131.81797185776324,117.20502912472958
140.53113059911533,117.52677010521084
139.05407669469042,116.4785479800708
142.86157113216734,118.05349368660468
143.55600556325504,123.03491313176802
143.39306442267517,120.61932553453092
138.62648000773515,123.13272002151143
143.42296867039926,114.55293043461631
132.56532356263875,121.52087747955052
142.41823440195702,122.84396434320372
132.83123849068366,118.31865379393518
142.6965903668162,114.91290566897004
138.67867871308545,115.30925348491833
146.24732929765474,122.05732545840982
