x,y
100.69951784274254,102.84789135374609
103.98813963118177,110.4811126257568
98.90548915508465,111.26184409117397
112.87960330629248,109.9574994106391
103.09249007208473,111.72331862505865
110.90737947117707,112.68366331657778
101.05938659421906,108.36439367787399
109.28626363607731,114.35225198401787
114.40711321250689,109.46744831107765
111.39304224534561,114.87712551553231
109.15497874229499,109.94505177472782
100.40590481199818,111.06979217679367
110.53764180419067,106.1215100701688
108.76193760967737,107.92390164378371
94.27636271934497,106.84283528329505
96.3621844698885,106.7146228398969
97.95308208680474,105.51695010150472
96.63488619552467,102.97089764029337
95.40192012457138,104.12250928627851
102.39504012822876,106.0873552656352
106.04859216544196,111.88706316461752
100.13499765752107,105.02962386286048
107.16873610720312,111.2520578151111
107.21382687991662,109.56693056305163
103.29747457228821,107.74631460807592
110.3083248433513,107.80583853156283
99.03426783261365,107.36803584435675
105.7347606877625,107.06366769599472
113.14953604680191,114.67519940268772
95.09051529563644,110.6931419965798
110.73861696651105,110.75704032752505
114.04133688026621,111.5552990064578
102.36399425339934,110.26284986545306
99.14571625078429,108.8673545999748
107.36466558100436,114.35051591979649
101.71306683583973,104.13710210107782
104.41157869525864,113.19178856203615
112.1886929516665,107.41280026221371
95.22139701592306,109.12944359573841
98.77761634683291,103.54642787278186
103.9467841670361,104.20412165212466
101.09934533004107,106.35396222152413
97.27243411974491,108.57086439430657
107.3861251524287,106.42896432918035
108.65640884862381,112.71800645882352
97.3962854648641,110.5561309085778
104.98012558074379,106.10959911550853
104.18622154623326,109.00869010062945
106.29836974914338,109.1816006056393
113.21151924353555,112.97440618085206
108.9286625042456,105.51354842323715
106.87840212071247,104.89336722699234
