x,y
73.04572371272396,113.18686232652075
72.25473407682009,114.88062751806252
88.00764720123733,112.61699362145083
78.88167285341594,112.25091302862859
86.39442604545066,115.22201015056737
80.44597748525382,117.66758668477269
75.38385460661014,112.47662336087436
84.53657645293062,113.7497543878435
74.55204362617006,119.4562530804715
77.8933247128074,113.8464230060686
84.91400230037671,118.02160967404059
88.53825982045942,114.33202247881253
80.18806304444114,120.59652416428904
83.58890768475577,111.77824374175454
75.8232305900961,120.44631270683617
72.8403538518,119.67887368129972
81.35365216579805,116.80260544917823
74.12195667691763,114.9291911291013
77.67045515772917,120.19412105489363
80.02592131267944,113.91470589511519
75.81193065056736,116.88235822678647
86.7955689443219,118.6594585472755
82.91433215201188,115.39065291198898
89.0931646283604,116.05452346332609
71.94650190698184,116.9207585293122
73.58747612775468,117.45342118569926
87.5830926567037,117.07851083340678
76.24029414662438,118.44425522497072
84.98125645002708,120.50093510918411
75.82792645664311,114.16088758593234
84.02718938321111,115.75300087258744
81.32514974729231,113.94979596694783
76.94708699722725,116.12772643639907
77.98658111540604,117.65506099238057
81.6422195894982,119.59451196302454
86.2420197513401,112.64948684043893
79.15705317661477,119.29733851515624
79.48330525013407,115.57547516415802
82.35614499131118,118.06842520783562
83.42906710583837,119.72480081906374
82.09373579275314,112.55333070798287
