x,y
80.07634560544174,125.08912339821627
73.83684163586379,124.70900696282237
81.25107231682878,128.76723100863498
75.11429929563057,129.82452654617043
74.47547416709507,122.18883281304188
70.64085849928686,123.89614912188209
73.3226390533286,126.4498396373956
81.63008947018992,124.97877781797445
75.2011229802525,125.41575234647323
72.13464075094849,127.39565692772543
75.87099941859225,124.6384999657663
75.95299836107722,121.66341799223332
78.31408431010243,123.64676589381129
70.86491250570107,126.86938935137529
80.93411138879709,125.57691695761828
76.46789477938178,122.72870797428217
71.27511240221449,122.97525708484345
77.1780178921377,123.88100802989804
72.88169317740247,128.89516923697346
80.4299159052373,129.24949158570905
72.32047282186757,124.63967718936026
78.69265677902352,130.12232171633616
75.14868397203122,128.4593367252285
71.91983080093817,122.3052311243907
79.95982918689893,129.9945007195269
79.39405520145745,123.54845123593633
69.87033675105238,128.38173140635337
77.57475990656043,125.27052706362304
74.32766200765843,128.92794478705503
81.47835853206476,124.02003733276102
72.80242527768849,123.21128155604958
78.78077042645918,126.28619952226543
74.76514465384605,127.29689215319786
75.28763963198301,124.16713006036527
78.3195177251114,124.89517050432143
77.42864565169204,126.17907686382516
70.77343934359128,124.81206149200234
76.46802966624219,129.43196002433746
82.10000813825914,125.99011471449276
77.26668553394369,127.74397276541713
70.18672745625294,126.21071579223367
76.19081803085324,125.73325480894046
81.21747942873581,127.84785449545329
80.65643518280525,123.87647885557122
80.48599967867062,121.7201950227461
71.66885835511121,123.70535940677877
77.707390592938,122.94401470443395
70.75051313546481,125.50528485085013
73.95251454161338,125.88552279700369
74.07551898398253,123.37021489579423
79.05716943795575,121.6778109792022
70.88588744392416,127.90310671068235
75.67293074115732,126.87513696224876
80.12342907930996,128.08138333322043
78.73853763287882,128.7586766111052
73.2335801876309,127.5728974967804
77.35618146683996,121.78751889266012
82.00364087150264,127.22907769595186
71.91921151722497,129.32184265336258
72.72962445331477,129.9602133531727
80.73356381029778,122.88729947491125
81.10120070210344,126.80771820295426
75.5733375080197,122.83721311553867
73.25248836351888,122.09125571955433
76.40261702553354,127.77197434136947
77.64963213935239,128.92698064752736
77.65727190630001,130.0569596740902
79.47481728544733,122.44721407232792
71.67158517931753,128.45176394400474
75.94989752353062,130.42725384745023
79.84584595162636,127.1400798107239
73.80020005920748,130.09048661698736
78.73595709170347,127.4667229645413
71.88070610104171,125.77305205314056
