x,y
138.3268279442279,138.09853262255496
129.40731033423862,133.75423133238317
146.0229771974309,141.5201915193024
137.40383696666993,134.51457805864337
132.41472702102757,139.36449050251855
133.68330927909912,135.91458409986166
141.03372848857046,136.40746553518605
138.5419686893553,140.21360735440047
143.59840544763762,134.5650712160212
145.0711739435309,138.00297972007647
131.91914362780554,133.9960615217194
148.62011819946292,138.87536979018572
133.66030947237394,134.13529720709678
134.89711517571794,141.7544151652257
142.93927692469418,137.5000282787753
131.14280912880457,135.70164153954195
134.1274754117279,140.41448517914228
148.46799415972006,142.64862323961233
145.16297816010075,139.78678103103158
149.0753232080159,140.35744974642242
141.04995609417884,142.4916176248795
147.3806811859632,136.21257866248888
143.29002931013073,141.76795376788507
140.45713736694952,140.5128539127765
133.1594792207004,137.65940232262454
131.38878883994272,137.61491198014605
139.62135894539102,136.74061260078187
144.6375523261829,142.35880459917695
142.42813029360997,135.66026198586695
135.10839008379105,138.88792075131508
136.2051135364952,142.24613282455996
141.4807617596168,138.5070564288284
136.78013218204435,137.80623144217222
131.20805352387063,141.2453854158649
132.81887571877698,141.44260210006792
136.73153712218465,139.90452120515022
143.38856690887388,139.3876300053139
145.56028655123225,135.44176752452938
135.04804281296262,136.98064450409518
138.28833036993456,135.85700209129698
139.48912534382697,142.61354271887384
139.8190604017692,138.78017989957303
147.0760800023783,139.0773944266181
138.02042329327628,141.94585493446692
142.1213137042451,140.6056626279244
147.4550402097234,140.96540756632643
147.036014282539,137.5511319641202
144.37740121806178,136.4850508854636
137.15870970728267,143.3801672403606
129.8938544468028,138.1512241822686
136.31221521611027,135.81302657531646
