orig_index,orig_x,orig_y,new_x,new_y,dx,dy,dist
704,102.487136,81.096800,100.668139,78.000065,-1.818998,-3.096735,3.591451
705,100.562802,80.551879,100.435689,77.061106,-0.127113,-3.490773,3.493087
706,98.638468,80.006959,99.544058,77.614857,0.905589,-2.392102,2.557781
707,96.714134,79.462038,98.358375,77.392481,1.644241,-2.069557,2.643217
708,94.789800,78.917118,96.877362,76.209601,2.087562,-2.707517,3.418854
709,92.865466,78.372197,95.705042,76.283393,2.839576,-2.088805,3.525096
710,90.941132,77.827277,93.449550,74.724699,2.508418,-3.102578,3.989756
711,89.016798,77.282356,88.834661,75.398702,-0.182137,-1.883654,1.892439
712,87.092464,76.737436,84.273746,75.424070,-2.818717,-1.313366,3.109678
713,85.168130,76.192515,80.816427,76.298647,-4.351702,0.106132,4.352996
714,101.397295,84.945468,101.624501,83.770934,0.227205,-1.174534,1.196307
715,99.472961,84.400547,100.214673,83.065424,0.741712,-1.335124,1.527315
716,97.548627,83.855627,100.025840,81.425226,2.477213,-2.430401,3.470365
717,95.624293,83.310707,99.144562,80.195502,3.520268,-3.115204,4.700722
718,93.699959,82.765786,97.931130,78.699980,4.231171,-4.065806,5.868013
719,91.775625,82.220866,93.947916,75.955790,2.172291,-6.265076,6.630989
720,89.851291,81.675945,88.373726,76.661203,-1.477565,-5.014742,5.227890
721,107.715218,84.655895,103.221480,78.973226,-4.493738,-5.682670,7.244751
722,105.790884,84.110975,102.145017,80.265449,-3.645866,-3.845526,5.299095
723,103.866550,83.566054,101.435386,81.634504,-2.431164,-1.931550,3.105067
724,101.942216,83.021134,100.700390,80.119099,-1.241826,-2.902035,3.156571
725,100.017882,82.476213,101.140554,79.032062,1.122672,-3.444151,3.622509
726,98.093548,81.931293,100.081197,79.070132,1.987649,-2.861161,3.483818
727,96.169214,81.386372,99.130068,78.602600,2.960854,-2.783773,4.063994
728,94.244879,80.841452,97.082712,77.382676,2.837832,-3.458776,4.473972
