81.794062,126.799774,357.69,0
78.322752,129.584450,354.57,0
84.420549,121.749756,5.46,0
72.155233,126.709681,359.91,0
75.977229,125.744956,0.17,0
71.125510,123.832487,3.25,0
76.023004,130.591168,353.96,0
69.495026,125.866245,1.09,0
78.418665,122.454437,4.45,0
80.619377,125.457206,0.04,0
71.998750,129.396558,356.70,0
73.812465,127.663667,358.40,0
75.539087,123.108988,3.75,0
70.773628,126.616406,0.01,0
73.082774,124.029279,2.80,0
82.654729,128.336148,354.94,0
67.905717,128.794396,358.16,0
82.595797,125.494450,359.52,0
77.823825,125.081517,0.74,0
73.897009,125.959933,0.26,0
74.645658,130.333815,354.77,0
71.222304,121.947286,5.53,0
69.534763,124.183486,3.02,0
75.499436,121.615496,5.87,0
76.380650,129.619045,355.17,0
76.622599,124.224528,2.11,0
79.002294,125.183235,0.49,0
86.236982,122.455296,3.99,0
68.463724,124.612760,2.71,0
79.621750,129.429866,354.49,0
71.135734,130.079078,356.09,0
74.618109,128.921676,356.61,0
78.727168,127.584853,357.38,0
66.975001,129.597001,357.57,0
72.649248,122.571361,4.67,0
76.615623,121.714372,5.68,0
81.642787,123.911530,2.09,0
74.194617,122.006489,5.34,0
70.608172,128.321366,358.30,0
77.673379,123.594459,2.86,0
74.489732,125.075457,1.29,0
77.416857,128.806957,355.95,0
80.168119,123.527783,2.85,0
73.239320,130.247880,355.31,0
80.164941,127.093016,357.72,0
70.138074,122.901672,4.44,0
77.600887,126.498862,359.11,0
69.671006,129.843721,356.73,0
79.561034,122.450170,4.48,0
71.860012,125.291972,1.40,0
85.210723,123.696213,1.91,0
69.113212,127.829606,358.95,0
68.216215,126.280506,0.86,0
80.842715,128.617840,355.23,0
74.135358,123.525135,3.33,0
76.493580,127.509361,357.98,0
75.421874,127.454821,358.31,0
72.828309,128.601286,357.47,0
83.479776,124.081792,1.63,0
82.625983,122.709965,3.92,0
132.013738,120.643381,173.42,0
142.533554,119.435275,171.53,0
135.817056,122.608742,179.72,0
136.704527,115.152743,157.94,0
137.450355,120.853803,174.50,0
134.577075,115.497959,157.41,0
138.604566,119.922157,171.96,0
145.909053,122.082260,177.49,0
140.756629,115.718918,161.49,0
146.304315,114.889341,162.30,0
143.625031,118.674409,169.82,0
140.528219,117.535835,165.78,0
143.690301,117.049355,165.84,0
141.356175,122.114552,178.00,0
141.546001,118.177549,167.71,0
132.964279,115.575746,156.46,0
