update_id,avg_policy_loss,avg_value_loss,avg_kl_divergence,avg_clip_fraction,avg_entropy,final_advantages_mean,final_advantages_std
0,-10.070810198783875,29.635549783706665,0.0009691063216905604,0.004464285913854837,2.8381732404232025,9.802132606506348,0.9284420013427734
1,-9.193982243537903,58.653014183044434,0.010165569809032604,0.3080357131548226,2.826882988214493,8.915669441223145,3.5920724868774414
2,-6.6630237102508545,171.0535373687744,0.021296620834618807,0.4330357126891613,2.8100399374961853,6.7590179443359375,6.892553806304932
3,-3.3083288073539734,590.8289794921875,0.009871843154542148,0.30357142724096775,2.8295366764068604,3.2928009033203125,8.298274993896484
4,-0.390615276992321,1851.4567413330078,0.0027125621563754976,0.0357142873108387,2.8252290189266205,0.3786100745201111,9.065286636352539
5,2.7124100029468536,4937.447082519531,0.001057596986356657,0.0,2.8375246226787567,-2.68320894241333,9.295441627502441
6,4.296505868434906,11498.772094726562,0.00019476547959129675,0.0,2.828383892774582,-4.255908012390137,8.326037406921387
7,6.9590959548950195,23951.841064453125,6.069746405046317e-05,0.0,2.8387994468212128,-6.977725028991699,7.11186408996582
8,7.188474595546722,44923.4853515625,9.141982309301966e-05,0.0,2.8284698724746704,-7.2212629318237305,6.559901237487793
9,7.626593172550201,80071.7626953125,0.00026770167096401565,0.0,2.838605523109436,-7.747883319854736,6.287384033203125
