update_id,avg_policy_loss,avg_value_loss,avg_kl_divergence,avg_clip_fraction,avg_entropy,final_advantages_mean,final_advantages_std
0,-10.108144044876099,19.814754962921143,0.001587638198031982,0.033333334140479565,3.7700314819812775,9.742873191833496,1.0112388134002686
1,-9.309351444244385,38.66818332672119,0.009908366831950843,0.30416667368263006,3.752847343683243,9.124871253967285,2.6028456687927246
2,-5.976911008358002,104.16259098052979,0.013078434742055833,0.38750000670552254,3.767852634191513,6.021922588348389,6.485566139221191
3,-0.4025149792432785,330.0414047241211,0.005497063248185441,0.15833333926275373,3.763730764389038,0.42918577790260315,9.254404067993164
4,0.9333177953958511,1061.186767578125,0.0012527907856565434,0.008333333767950535,3.7797720432281494,-0.9011443257331848,9.597146987915039
5,3.200874835252762,2710.692169189453,0.00017259237574762665,0.0,3.749581605195999,-3.1988677978515625,9.280296325683594
6,3.640781670808792,6383.798767089844,0.00014741088580194628,0.0,3.75566902756691,-3.661517381668091,9.280722618103027
7,3.2669551968574524,13896.17626953125,0.0010109300528711174,0.0,3.765504628419876,-3.3333332538604736,9.589265823364258
8,2.846379816532135,26177.66650390625,0.003650202794233337,0.12083333730697632,3.7571685314178467,-2.961303949356079,9.538068771362305
9,3.4789765775203705,47813.4580078125,0.007339906471315771,0.30000000819563866,3.7420324981212616,-3.662391185760498,9.280352592468262
