update_id,avg_policy_loss,avg_value_loss,avg_kl_divergence,avg_clip_fraction,avg_entropy,final_advantages_mean,final_advantages_std
0,-10.12660551071167,20.418114185333252,0.0018182958136776506,0.0416666679084301,3.68347829580307,9.769002914428711,0.9085347056388855
1,-9.493685483932495,36.13667678833008,0.012032954313326627,0.3083333410322666,3.715771585702896,9.127493858337402,2.9174134731292725
2,-6.829260051250458,96.63940906524658,0.021926198387518525,0.5375000052154064,3.713143914937973,6.647471904754639,6.004343032836914
3,-1.6189198642969131,319.5759391784668,0.006171699817059562,0.12500000419095159,3.6722252368927,1.6202480792999268,9.35509967803955
4,2.6120097637176514,1042.7749938964844,0.0028672182525042444,0.06666666828095913,3.727193206548691,-2.4851644039154053,9.712179183959961
5,0.670657180249691,2743.8912353515625,0.00010197387427979265,0.0,3.680997997522354,-0.6666666865348816,10.148324966430664
6,2.156558483839035,6710.818115234375,7.4912770287483e-05,0.0,3.691828101873398,-2.154587745666504,9.807610511779785
7,1.3264359682798386,14618.785278320312,5.5490432714577764e-05,0.0,3.7105956971645355,-1.3333333730697632,10.080138206481934
8,3.8106577396392822,28077.23095703125,0.00014601750353904208,0.0,3.7268360257148743,-3.8313510417938232,9.25506591796875
9,2.6391019225120544,48192.65673828125,0.0002959161556645995,0.0,3.6760990619659424,-2.6666667461395264,9.802650451660156
