update_id,avg_policy_loss,avg_value_loss,avg_kl_divergence,avg_clip_fraction,avg_entropy,final_advantages_mean,final_advantages_std
0,-6.889531314373016,3.0309880077838898,0.0012869238586858955,0.02083333395421505,3.773729085922241,6.649740219116211,1.6974955797195435
1,-5.602358281612396,8.098387062549591,0.007960643619298935,0.21250000316649675,3.7707174718379974,5.425734996795654,2.973836660385132
2,-3.1765364706516266,34.28387117385864,0.016933482489548624,0.4791666716337204,3.756230115890503,3.172208309173584,6.234493732452393
3,0.17856082320213318,130.1867618560791,0.005554868635954335,0.13333333749324083,3.7352916598320007,-0.14577071368694305,8.199109077453613
4,2.7938624024391174,465.91337966918945,0.0020591288594005164,0.016666667070239782,3.769922614097595,-2.6850361824035645,8.389389991760254
5,2.4928941130638123,1213.329086303711,8.059720903474954e-05,0.0,3.7438162565231323,-2.492055654525757,8.615010261535645
6,4.3677074909210205,3025.5198364257812,6.676826978946337e-05,0.0,3.7720768749713898,-4.380003929138184,8.781375885009766
7,3.6937953531742096,5931.6962890625,0.0001784951746230945,0.0,3.7438218891620636,-3.7434587478637695,8.880867958068848
8,4.610061049461365,11942.636352539062,0.0005775285244453698,0.0,3.7716956734657288,-4.733538627624512,8.832741737365723
9,4.106286108493805,19907.688720703125,0.0018693046440603212,0.0,3.742522120475769,-4.318343162536621,8.879044532775879
10,4.348646342754364,35329.125,0.006172196910483763,0.1583333406597376,3.7677429020404816,-4.76470422744751,8.844938278198242
11,4.15765517950058,53245.482421875,0.013320138910785317,0.44583334773778915,3.733634650707245,-4.666666507720947,8.995529174804688
12,4.226665914058685,86974.3251953125,0.01943652774207294,0.7416666597127914,3.7575501799583435,-4.814079761505127,8.780559539794922
13,4.041722416877747,122286.4541015625,0.01505195489153266,0.6749999932944775,3.7312069833278656,-4.666666507720947,8.995529174804688
14,4.290282130241394,188412.822265625,0.013027365785092115,0.5250000059604645,3.7604688107967377,-4.9844512939453125,8.620094299316406
15,4.002119302749634,251801.806640625,0.013592000352218747,0.6708333343267441,3.7309283018112183,-4.666666507720947,8.995529174804688
16,4.435032606124878,371346.43359375,0.01382312725763768,0.6916666701436043,3.75982603430748,-5.182168483734131,8.558562278747559
17,3.994507998228073,476729.93359375,0.012376740807667375,0.5625000074505806,3.7318812906742096,-4.666666507720947,8.995529174804688
