x,y
77.6826327363223,105.93098785562864
87.34583218180637,110.48874706069532
89.57908341296994,103.98721356800519
90.88500191695987,105.8913626711879
81.85391906378234,110.56472217173139
80.74496715166298,105.89551495861545
89.78816479167818,108.74982007018119
78.43394763424946,110.52810708271393
91.23822534259978,104.59603016172271
84.71040811238578,109.61426086614874
83.44464431554862,108.79071368738083
84.01899606256167,102.38842025427356
90.85839751343146,108.98038119713762
89.22884826445801,106.1816412663974
80.88951793366613,107.41387446192223
88.31845687160178,105.11771272356724
86.64622350358324,106.21782929159498
78.95105883909326,109.0473086567243
88.72904505732107,102.45281772931247
80.715143667169,101.78375839024066
78.85804294900198,105.48350914654365
83.40838536782631,110.50031088718806
86.10175984768054,110.24372396207119
80.51805320991967,109.26098427152172
90.50812128028315,107.45283712434374
81.96326469110413,109.18040561214963
85.2556091252989,106.90541077118185
85.8074125382003,105.64694070202185
76.48537786204915,110.16696472440128
92.15180653424234,108.68196756804022
86.56675815290536,108.48501577484004
81.72767851304879,104.29622473284768
81.94718180005545,102.06679340228408
92.73067970661343,104.12401819514378
87.76939737653986,103.63673397598647
87.87093672123183,109.49532669370878
91.51285149749478,102.48990436826045
90.13336963073382,102.78337520491525
85.21733032081386,102.51692926953696
82.75475888883757,103.35095224501653
92.89764509816634,102.70186589758382
82.72244534876532,105.64723963620487
83.73277564045104,106.63047051000277
79.9338703150939,102.85831991288771
77.29015733088396,108.84835785408364
85.12510513843634,104.19936508473315
85.5978361690408,108.12562320755825
92.32052151378382,107.29553970561099
92.8945884333583,106.10680502988178
88.20761290515259,106.73402988985552
83.87680901088099,104.52169528603648
76.82190637767393,106.97358338241196
86.67802948666515,103.93481024874198
86.5130391814031,102.62185663592962
89.09305750112246,109.86474194595178
82.4756345464277,107.4163430107955
88.42381325838355,107.96139500105133
79.26862925724075,107.35775746108337
80.13539114463723,104.23551340565228
